invoice_id,invoice_line_id,project,invoice_status,usage_fee
16495114,23327136,E,Paid_no_cc,14.4
30222189,39958940,A,Paid_no_cc,14.41599478
30427302,40180409,A,Paid_no_cc,14.421399300000001
58469023,82225504,D,Paid_no_cc,14.5
58228094,81933762,D,Paid_no_cc,14.5
58092912,81783387,D,Paid_no_cc,14.5
58039305,81693609,D,Paid_no_cc,14.5
58613557,82383589,D,Paid_no_cc,14.5
58641692,82446938,D,Paid_no_cc,14.5
58008570,81649822,D,Paid_no_cc,14.5
58399127,82121429,D,Paid_no_cc,14.5
58663515,82455303,D,Paid_no_cc,14.5
58522681,82292775,D,Paid_no_cc,14.5
58477358,82246570,D,Paid_no_cc,14.5
58584007,82361116,D,Paid_no_cc,14.5
57844366,81463717,D,Paid_no_cc,14.5
58451956,82204698,D,Paid_no_cc,14.5
58104934,81778637,D,Paid_no_cc,14.5
58104756,81782200,D,Paid_no_cc,14.5
58388678,82143503,D,Paid_no_cc,14.5
58214602,81925877,D,Paid_no_cc,14.5
58186776,81893018,D,Paid_no_cc,14.5
58552853,82309970,D,Paid_no_cc,14.5
58009233,81654719,D,Paid_no_cc,14.5
58398905,82133380,D,Paid_no_cc,14.5
58270619,81987275,D,Paid_no_cc,14.5
58673719,82479174,D,Paid_no_cc,14.5
58259067,81966693,D,Paid_no_cc,14.5
58641424,82438111,D,Paid_no_cc,14.5
58166652,81841623,D,Paid_no_cc,14.5
58196870,81889050,D,Paid_no_cc,14.5
58629362,82417102,D,Paid_no_cc,14.5
58258236,81986065,D,Paid_no_cc,14.5
58166945,81875068,D,Paid_no_cc,14.5
58039319,81695385,D,Paid_no_cc,14.5
57998345,81665012,D,Paid_no_cc,14.5
57790464,81413571,D,Paid_no_cc,14.5
58656014,82456777,D,Paid_no_cc,14.5
57903781,81538832,D,Paid_no_cc,14.5
58399227,82139650,D,Paid_no_cc,14.5
58207804,81913186,D,Paid_no_cc,14.5
58399591,82152841,D,Paid_no_cc,14.5
58664575,82470822,D,Paid_no_cc,14.5
58197229,81877796,D,Paid_no_cc,14.5
58552903,82312446,D,Paid_no_cc,14.5
57844305,81461804,D,Paid_no_cc,14.5
58039616,81686491,D,Paid_no_cc,14.5
58430518,82194087,D,Paid_no_cc,14.5
58196546,81881519,D,Paid_no_cc,14.5
58437868,82178858,D,Paid_no_cc,14.5
58639505,82447203,D,Paid_no_cc,14.5
58358448,82087688,D,Paid_no_cc,14.5
58259055,81966689,D,Paid_no_cc,14.5
9947138,13647361,B,Paid_no_cc,14.5
58641517,82440695,D,Paid_no_cc,14.5
58197114,81895454,D,Paid_no_cc,14.5
58227540,81918668,D,Paid_no_cc,14.5
58357792,82066418,D,Paid_no_cc,14.5
30484489,40233788,A,Paid_no_cc,14.57486316
30424769,40187990,A,Paid_no_cc,14.57486316
30024108,39726287,A,Paid_no_cc,14.5809587
30292485,40026895,A,Paid_no_cc,14.60664975
29970956,39677206,A,Paid_no_cc,14.707475695000001
30137978,39855564,A,Paid_no_cc,14.804015105000001
30431155,40176585,A,Paid_no_cc,14.8276359
30221419,39955787,A,Paid_no_cc,14.841971705
30484854,40233384,A,Paid_no_cc,14.9143302
29956143,39643816,A,Paid_no_cc,14.914623240000001
30404556,40158758,A,Paid_no_cc,14.94062405
29987681,39684367,A,Paid_no_cc,14.966671335000001
57953695,81615327,D,Paid_no_cc,15
9947138,13644899,B,Paid_no_cc,15
57932229,81557499,D,Paid_no_cc,15
1264360,1594174,H,Paid_no_cc,15
58514046,82279641,D,Paid_no_cc,15
58522267,82290183,D,Paid_no_cc,15
58399647,82121089,D,Paid_no_cc,15
7548379,9775607,C,Paid_no_cc,15
1297425,1632907,H,Paid_no_cc,15
58662021,82463302,D,Paid_no_cc,15
58104533,81782999,D,Paid_no_cc,15
58358202,82083919,D,Paid_no_cc,15
58288401,81999958,D,Paid_no_cc,15
58288284,81990274,D,Paid_no_cc,15
58358461,82097277,D,Paid_no_cc,15
58319723,82051178,D,Paid_no_cc,15
58358020,82068875,D,Paid_no_cc,15
58210837,81921197,D,Paid_no_cc,15
58437181,82183666,D,Paid_no_cc,15
58137017,81806674,D,Paid_no_cc,15
58398926,82109435,D,Paid_no_cc,15
58227685,81934633,D,Paid_no_cc,15
58613369,82405614,D,Paid_no_cc,15
58437268,82180054,D,Paid_no_cc,15
58358356,82087024,D,Paid_no_cc,15
58039484,81717269,D,Paid_no_cc,15
58085988,81761029,D,Paid_no_cc,15
57932401,81566492,D,Paid_no_cc,15
9980691,13683509,B,Paid_no_cc,15
58634597,82436922,D,Paid_no_cc,15
58654430,82458649,D,Paid_no_cc,15
58196942,81890362,D,Paid_no_cc,15
58125342,81815043,D,Paid_no_cc,15
58023306,81690881,D,Paid_no_cc,15
58522643,82278406,D,Paid_no_cc,15
58488093,82258234,D,Paid_no_cc,15
58663398,82474369,D,Paid_no_cc,15
58437176,82183757,D,Paid_no_cc,15
58215119,81925261,D,Paid_no_cc,15
58358009,82073690,D,Paid_no_cc,15
58071538,81724133,D,Paid_no_cc,15
58522649,82277468,D,Paid_no_cc,15
58627147,82427519,D,Paid_no_cc,15
58388182,82123184,D,Paid_no_cc,15
58583814,82351271,D,Paid_no_cc,15
58672798,82464689,D,Paid_no_cc,15
57790368,81390062,D,Paid_no_cc,15
58432558,82159553,D,Paid_no_cc,15
8779725,11001751,F,Paid_no_cc,15
58437188,82167149,D,Paid_no_cc,15
29950494,39643331,A,Paid_no_cc,15.121770785
29987412,39690724,A,Paid_no_cc,15.17169423
16607216,23462224,E,Paid_no_cc,15.2
30341235,40086648,A,Paid_no_cc,15.40023694
30237796,39969534,A,Paid_no_cc,15.42847867
30130636,39849285,A,Paid_no_cc,15.429536870000002
30276698,40019885,A,Paid_no_cc,15.44276437
58663412,82455530,D,Paid_no_cc,15.5
58258821,81956778,D,Paid_no_cc,15.5
58613860,82392853,D,Paid_no_cc,15.5
58469310,82201688,D,Paid_no_cc,15.5
57968289,81620618,D,Paid_no_cc,15.5
58399348,82116052,D,Paid_no_cc,15.5
58568345,82356353,D,Paid_no_cc,15.5
58287732,82005386,D,Paid_no_cc,15.5
58347537,82094599,D,Paid_no_cc,15.5
58358430,82092785,D,Paid_no_cc,15.5
58398708,82128936,D,Paid_no_cc,15.5
58125797,81808675,D,Paid_no_cc,15.5
58228126,81919044,D,Paid_no_cc,15.5
58663090,82466012,D,Paid_no_cc,15.5
58613313,82405033,D,Paid_no_cc,15.5
58399316,82114726,D,Paid_no_cc,15.5
58228249,81918502,D,Paid_no_cc,15.5
58039449,81694509,D,Paid_no_cc,15.5
58277942,82001105,D,Paid_no_cc,15.5
58358827,82084537,D,Paid_no_cc,15.5
58009061,81672002,D,Paid_no_cc,15.5
58491894,82249308,D,Paid_no_cc,15.5
58491710,82255978,D,Paid_no_cc,15.5
58663086,82466013,D,Paid_no_cc,15.5
58344717,82089381,D,Paid_no_cc,15.5
58599680,82391932,D,Paid_no_cc,15.5
58602721,82401208,D,Paid_no_cc,15.5
58227949,81918874,D,Paid_no_cc,15.5
57981221,81630838,D,Paid_no_cc,15.5
58039793,81719155,D,Paid_no_cc,15.5
58641393,82430328,D,Paid_no_cc,15.5
58437711,82199777,D,Paid_no_cc,15.5
58421735,82167571,D,Paid_no_cc,15.5
58071504,81723600,D,Paid_no_cc,15.5
7613539,9850006,C,Paid_no_cc,15.5
58552667,82304851,D,Paid_no_cc,15.5
57981615,81625224,D,Paid_no_cc,15.5
30372453,40120232,A,Paid_no_cc,15.5409892
30375194,40116610,A,Paid_no_cc,15.546325025
30115175,39822949,A,Paid_no_cc,15.556158695
30155343,39886524,A,Paid_no_cc,15.577815
30481973,40231355,A,Paid_no_cc,15.587006435
30344665,40089847,A,Paid_no_cc,15.60834825
30044198,39742926,A,Paid_no_cc,15.62245575
30075634,39784370,A,Paid_no_cc,15.62917884
30158770,39883776,A,Paid_no_cc,15.7855192
29957784,39644478,A,Paid_no_cc,15.825586920000001
30065789,39768934,A,Paid_no_cc,15.834825930000001
30111508,39822967,A,Paid_no_cc,15.8432274
30130731,39856762,A,Paid_no_cc,15.846551380000001
30156318,39877745,A,Paid_no_cc,15.9932234
30155359,39886665,A,Paid_no_cc,15.9932234
58438160,82163572,D,Paid_no_cc,16
58222990,81911178,D,Paid_no_cc,16
57995178,81659507,D,Paid_no_cc,16
57987858,81646016,D,Paid_no_cc,16
58399060,82137010,D,Paid_no_cc,16
58346032,82077523,D,Paid_no_cc,16
10052427,13770586,B,Paid_no_cc,16
58008675,81661232,D,Paid_no_cc,16
58552944,82314674,D,Paid_no_cc,16
10066036,13791157,B,Paid_no_cc,16
58628539,82427690,D,Paid_no_cc,16
58197293,81890580,D,Paid_no_cc,16
58613508,82389312,D,Paid_no_cc,16
57874418,81512262,D,Paid_no_cc,16
58398817,82131842,D,Paid_no_cc,16
58319947,82042319,D,Paid_no_cc,16
58350917,82101532,D,Paid_no_cc,16
58553214,82328924,D,Paid_no_cc,16
58025764,81697343,D,Paid_no_cc,16
58399076,82138191,D,Paid_no_cc,16
58217568,81923840,D,Paid_no_cc,16
58583600,82358482,D,Paid_no_cc,16
58419851,82163868,D,Paid_no_cc,16
58009286,81650969,D,Paid_no_cc,16
58437296,82195993,D,Paid_no_cc,16
58166246,81841859,D,Paid_no_cc,16
57981414,81635982,D,Paid_no_cc,16
58641902,82417528,D,Paid_no_cc,16
58662607,82472762,D,Paid_no_cc,16
58437411,82163323,D,Paid_no_cc,16
58258717,81954926,D,Paid_no_cc,16
58469122,82218902,D,Paid_no_cc,16
58399738,82122943,D,Paid_no_cc,16
58398658,82126926,D,Paid_no_cc,16
57999208,81666567,D,Paid_no_cc,16
58071381,81738530,D,Paid_no_cc,16
57958494,81594215,D,Paid_no_cc,16
58398844,82133173,D,Paid_no_cc,16
58009167,81649001,D,Paid_no_cc,16
58399318,82114644,D,Paid_no_cc,16
58359037,82093068,D,Paid_no_cc,16
58664636,82470771,D,Paid_no_cc,16
58358693,82092650,D,Paid_no_cc,16
58028850,81693457,D,Paid_no_cc,16
58008685,81653377,D,Paid_no_cc,16
58167131,81857724,D,Paid_no_cc,16
58242797,81960083,D,Paid_no_cc,16
16495082,23329673,E,Paid_no_cc,16
58522306,82273888,D,Paid_no_cc,16
58398925,82132935,D,Paid_no_cc,16
58451956,82209818,D,Paid_no_cc,16
30179768,39913315,A,Paid_no_cc,16.336361415
16574682,23422274,E,Paid_no_cc,16.4
16480459,23312759,E,Paid_no_cc,16.4
30341143,40086161,A,Paid_no_cc,16.44079349
30153682,39888987,A,Paid_no_cc,16.441983855
30025268,39730840,A,Paid_no_cc,16.45565339
58343547,82087388,D,Paid_no_cc,16.5
58166920,81875127,D,Paid_no_cc,16.5
58092903,81760804,D,Paid_no_cc,16.5
58196673,81900709,D,Paid_no_cc,16.5
57917589,81564298,D,Paid_no_cc,16.5
58437299,82186596,D,Paid_no_cc,16.5
58468737,82207990,D,Paid_no_cc,16.5
58534982,82309180,D,Paid_no_cc,16.5
57998345,81653492,D,Paid_no_cc,16.5
57861130,81497094,D,Paid_no_cc,16.5
58522272,82286624,D,Paid_no_cc,16.5
58522478,82284077,D,Paid_no_cc,16.5
57932287,81561365,D,Paid_no_cc,16.5
58552766,82307233,D,Paid_no_cc,16.5
58189274,81885131,D,Paid_no_cc,16.5
58483454,82258220,D,Paid_no_cc,16.5
58522185,82278063,D,Paid_no_cc,16.5
58641404,82436587,D,Paid_no_cc,16.5
58553148,82328392,D,Paid_no_cc,16.5
58227965,81948319,D,Paid_no_cc,16.5
57816342,81422063,D,Paid_no_cc,16.5
58228154,81919838,D,Paid_no_cc,16.5
58319810,82031689,D,Paid_no_cc,16.5
58641545,82440321,D,Paid_no_cc,16.5
58009350,81649220,D,Paid_no_cc,16.5
58629362,82431410,D,Paid_no_cc,16.5
58348752,82097219,D,Paid_no_cc,16.5
58009372,81653265,D,Paid_no_cc,16.5
58613531,82411698,D,Paid_no_cc,16.5
58228130,81919369,D,Paid_no_cc,16.5
58460428,82224831,D,Paid_no_cc,16.5
58399723,82134455,D,Paid_no_cc,16.5
7594094,9828231,C,Paid_no_cc,16.5
57899148,81550984,D,Paid_no_cc,16.5
58104389,81785676,D,Paid_no_cc,16.5
58008914,81666624,D,Paid_no_cc,16.5
58468787,82221645,D,Paid_no_cc,16.5
58610171,82383288,D,Paid_no_cc,16.5
8719542,10927637,F,Paid_no_cc,16.5
58393360,82152350,D,Paid_no_cc,16.5
58167109,81846829,D,Paid_no_cc,16.5
58009020,81650117,D,Paid_no_cc,16.5
58584054,82363761,D,Paid_no_cc,16.5
57844353,81464769,D,Paid_no_cc,16.5
58468892,82213224,D,Paid_no_cc,16.5
58646669,82450293,D,Paid_no_cc,16.5
58398946,82129681,D,Paid_no_cc,16.5
58641916,82419746,D,Paid_no_cc,16.5
58522472,82288816,D,Paid_no_cc,16.5
10100763,13827469,B,Paid_no_cc,16.5
58378568,82124061,D,Paid_no_cc,16.5
58522302,82276561,D,Paid_no_cc,16.5
58583672,82364093,D,Paid_no_cc,16.5
58082949,81764331,D,Paid_no_cc,16.5
57995212,81659568,D,Paid_no_cc,16.5
58136778,81810977,D,Paid_no_cc,16.5
58625192,82423817,D,Paid_no_cc,16.5
58092903,81783372,D,Paid_no_cc,16.5
57958515,81606366,D,Paid_no_cc,16.5
58358562,82068672,D,Paid_no_cc,16.5
58167240,81863760,D,Paid_no_cc,16.5
58343547,82073898,D,Paid_no_cc,16.5
57932548,81566514,D,Paid_no_cc,16.5
29915165,39615860,A,Paid_no_cc,16.50128436
30113018,39824062,A,Paid_no_cc,16.5555544
30068428,39779468,A,Paid_no_cc,16.657414290000002
29895208,39579261,A,Paid_no_cc,16.778951145
1287675,1621055,H,Paid_no_cc,16.8
16574567,23424591,E,Paid_no_cc,16.8
16537717,23377447,E,Paid_no_cc,16.8
30152874,39888126,A,Paid_no_cc,16.8240402
30430602,40185052,A,Paid_no_cc,16.8588189
30130224,39863217,A,Paid_no_cc,16.889087655
30312753,40058082,A,Paid_no_cc,16.90971876
30404124,40158849,A,Paid_no_cc,16.9596273
57816269,81443463,D,Paid_no_cc,17
57816450,81443464,D,Paid_no_cc,17
58387824,82117498,D,Paid_no_cc,17
57859429,81493782,D,Paid_no_cc,17
58596629,82388768,D,Paid_no_cc,17
58008879,81667996,D,Paid_no_cc,17
58613701,82388607,D,Paid_no_cc,17
58552959,82319662,D,Paid_no_cc,17
58476684,82239611,D,Paid_no_cc,17
57816182,81420225,D,Paid_no_cc,17
58568345,82344005,D,Paid_no_cc,17
7548398,9775647,C,Paid_no_cc,17
58385546,82128759,D,Paid_no_cc,17
58583819,82358593,D,Paid_no_cc,17
58468847,82208300,D,Paid_no_cc,17
58398977,82109121,D,Paid_no_cc,17
57790532,81396851,D,Paid_no_cc,17
58358559,82068861,D,Paid_no_cc,17
58522581,82288443,D,Paid_no_cc,17
57790334,81407562,D,Paid_no_cc,17
7568639,9798807,C,Paid_no_cc,17
58258952,81965723,D,Paid_no_cc,17
58093725,81779519,D,Paid_no_cc,17
58437721,82167762,D,Paid_no_cc,17
58641451,82438047,D,Paid_no_cc,17
57844269,81461026,D,Paid_no_cc,17
57997955,81664331,D,Paid_no_cc,17
58137010,81813829,D,Paid_no_cc,17
58136635,81802725,D,Paid_no_cc,17
58358278,82086375,D,Paid_no_cc,17
58358404,82078307,D,Paid_no_cc,17
58388066,82121716,D,Paid_no_cc,17
58437474,82188773,D,Paid_no_cc,17
58469367,82213488,D,Paid_no_cc,17
58641182,82427250,D,Paid_no_cc,17
57844244,81476098,D,Paid_no_cc,17
58457378,82219323,D,Paid_no_cc,17
58641921,82435512,D,Paid_no_cc,17
7530026,9754208,C,Paid_no_cc,17
57958453,81608345,D,Paid_no_cc,17
57899148,81540315,D,Paid_no_cc,17
58552919,82315750,D,Paid_no_cc,17
58613823,82405810,D,Paid_no_cc,17
10052460,13775215,B,Paid_no_cc,17
58196946,81890488,D,Paid_no_cc,17
30044042,39746016,A,Paid_no_cc,17.22192318
30200299,39926312,A,Paid_no_cc,17.33115879
30154895,39870340,A,Paid_no_cc,17.447152799999998
29959114,39648419,A,Paid_no_cc,17.448724040000002
57874724,81480729,D,Paid_no_cc,17.5
58166703,81864689,D,Paid_no_cc,17.5
57816085,81431593,D,Paid_no_cc,17.5
58196885,81899284,D,Paid_no_cc,17.5
58522609,82292718,D,Paid_no_cc,17.5
57815957,81416689,D,Paid_no_cc,17.5
58673623,82476611,D,Paid_no_cc,17.5
58335636,82074035,D,Paid_no_cc,17.5
58319508,82024837,D,Paid_no_cc,17.5
7613078,9849191,C,Paid_no_cc,17.5
58437024,82157602,D,Paid_no_cc,17.5
58196604,81886253,D,Paid_no_cc,17.5
58437100,82171815,D,Paid_no_cc,17.5
58534982,82313958,D,Paid_no_cc,17.5
58583763,82355077,D,Paid_no_cc,17.5
58319902,82040924,D,Paid_no_cc,17.5
58426274,82158550,D,Paid_no_cc,17.5
58239366,81952668,D,Paid_no_cc,17.5
58468992,82214868,D,Paid_no_cc,17.5
58258842,81959510,D,Paid_no_cc,17.5
58552694,82311122,D,Paid_no_cc,17.5
58228370,81921316,D,Paid_no_cc,17.5
58491660,82242099,D,Paid_no_cc,17.5
58654408,82450146,D,Paid_no_cc,17.5
58438019,82192936,D,Paid_no_cc,17.5
58398915,82154664,D,Paid_no_cc,17.5
10052459,13775221,B,Paid_no_cc,17.5
8704904,10907810,F,Paid_no_cc,17.5
58166905,81858095,D,Paid_no_cc,17.5
58039515,81702505,D,Paid_no_cc,17.5
58058219,81738540,D,Paid_no_cc,17.5
16555869,23400671,E,Paid_no_cc,17.6
30086985,39809997,A,Paid_no_cc,17.654857
30025361,39721583,A,Paid_no_cc,17.70544985
30047086,39757136,A,Paid_no_cc,17.836991865
30261701,40008862,A,Paid_no_cc,17.92957683
30237793,39982230,A,Paid_no_cc,17.93039413
30127876,39849580,A,Paid_no_cc,17.93162393
30129494,39863225,A,Paid_no_cc,17.93162393
30312583,40052869,A,Paid_no_cc,17.95352856
58522647,82281051,D,Paid_no_cc,18
58153925,81842985,D,Paid_no_cc,18
58564370,82348955,D,Paid_no_cc,18
58242797,81953320,D,Paid_no_cc,18
58416635,82169327,D,Paid_no_cc,18
57843628,81479862,D,Paid_no_cc,18
58641912,82419913,D,Paid_no_cc,18
58217749,81915262,D,Paid_no_cc,18
7532150,9755425,C,Paid_no_cc,18
58136986,81808743,D,Paid_no_cc,18
16563130,23405476,E,Paid_no_cc,18
58025764,81686138,D,Paid_no_cc,18
58438000,82172679,D,Paid_no_cc,18
58228295,81920875,D,Paid_no_cc,18
58613959,82381685,D,Paid_no_cc,18
58188946,81882213,D,Paid_no_cc,18
58457507,82205199,D,Paid_no_cc,18
58652026,82451578,D,Paid_no_cc,18
58358709,82093384,D,Paid_no_cc,18
57858723,81483304,D,Paid_no_cc,18
58422599,82159395,D,Paid_no_cc,18
57804075,81417906,D,Paid_no_cc,18
58196687,81883525,D,Paid_no_cc,18
58522551,82286235,D,Paid_no_cc,18
58008667,81661820,D,Paid_no_cc,18
58319813,82036096,D,Paid_no_cc,18
57790888,81406561,D,Paid_no_cc,18
58062697,81744952,D,Paid_no_cc,18
58652501,82455209,D,Paid_no_cc,18
57999227,81666604,D,Paid_no_cc,18
57816203,81427077,D,Paid_no_cc,18
8733959,10945253,F,Paid_no_cc,18
58060138,81731845,D,Paid_no_cc,18
57844260,81457812,D,Paid_no_cc,18
58437386,82164016,D,Paid_no_cc,18
57923284,81575878,D,Paid_no_cc,18
58009264,81659848,D,Paid_no_cc,18
58358899,82072878,D,Paid_no_cc,18
58196622,81883027,D,Paid_no_cc,18
57903975,81519903,D,Paid_no_cc,18
57903908,81550924,D,Paid_no_cc,18
58491677,82241215,D,Paid_no_cc,18
57816118,81425328,D,Paid_no_cc,18
57997921,81656735,D,Paid_no_cc,18
58228092,81922571,D,Paid_no_cc,18
58228413,81929871,D,Paid_no_cc,18
57815919,81419427,D,Paid_no_cc,18
58583689,82346693,D,Paid_no_cc,18
29986664,39690490,A,Paid_no_cc,18.04201476
30237707,39984695,A,Paid_no_cc,18.138887085
30127799,39849382,A,Paid_no_cc,18.348638440000002
30403432,40152156,A,Paid_no_cc,18.372929575
57903856,81528720,D,Paid_no_cc,18.5
58227988,81916652,D,Paid_no_cc,18.5
58438100,82175574,D,Paid_no_cc,18.5
58673666,82478158,D,Paid_no_cc,18.5
57807138,81430822,D,Paid_no_cc,18.5
57844194,81454851,D,Paid_no_cc,18.5
58103626,81799623,D,Paid_no_cc,18.5
58583937,82360886,D,Paid_no_cc,18.5
58310164,82046898,D,Paid_no_cc,18.5
58655519,82460554,D,Paid_no_cc,18.5
58399750,82155343,D,Paid_no_cc,18.5
58197402,81892161,D,Paid_no_cc,18.5
10058900,13783676,B,Paid_no_cc,18.5
58071583,81740291,D,Paid_no_cc,18.5
57864840,81504616,D,Paid_no_cc,18.5
58539170,82317819,D,Paid_no_cc,18.5
57789550,81412885,D,Paid_no_cc,18.5
57782391,81398733,D,Paid_no_cc,18.5
57903890,81544571,D,Paid_no_cc,18.5
57981678,81635131,D,Paid_no_cc,18.5
58456612,82215414,D,Paid_no_cc,18.5
58358886,82095089,D,Paid_no_cc,18.5
58605914,82407694,D,Paid_no_cc,18.5
58228227,81922146,D,Paid_no_cc,18.5
58522390,82276857,D,Paid_no_cc,18.5
58358557,82090531,D,Paid_no_cc,18.5
9969986,13672780,B,Paid_no_cc,18.5
58166783,81845965,D,Paid_no_cc,18.5
58457378,82214040,D,Paid_no_cc,18.5
58166849,81846712,D,Paid_no_cc,18.5
58492007,82239730,D,Paid_no_cc,18.5
30343512,40086335,A,Paid_no_cc,18.52190659
30451020,40220912,A,Paid_no_cc,18.62343626
16625566,23481939,E,Paid_no_cc,18.8
16450562,23277111,E,Paid_no_cc,18.8
58341116,82083434,D,Paid_no_cc,19
57764780,81379796,D,Paid_no_cc,19
58575368,82370441,D,Paid_no_cc,19
57903649,81529633,D,Paid_no_cc,19
58379370,82124253,D,Paid_no_cc,19
57874365,81490487,D,Paid_no_cc,19
57790611,81402661,D,Paid_no_cc,19
58186776,81896034,D,Paid_no_cc,19
58641369,82435623,D,Paid_no_cc,19
58373221,82110544,D,Paid_no_cc,19
58492045,82257224,D,Paid_no_cc,19
58613740,82404427,D,Paid_no_cc,19
8773893,10996822,F,Paid_no_cc,19
58613247,82400288,D,Paid_no_cc,19
58320082,82029992,D,Paid_no_cc,19
58574888,82356358,D,Paid_no_cc,19
58319548,82042276,D,Paid_no_cc,19
58537163,82317856,D,Paid_no_cc,19
58601264,82389237,D,Paid_no_cc,19
58197061,81908191,D,Paid_no_cc,19
58399413,82146782,D,Paid_no_cc,19
58214386,81921728,D,Paid_no_cc,19
58437227,82170628,D,Paid_no_cc,19
57903913,81550546,D,Paid_no_cc,19
57790236,81387427,D,Paid_no_cc,19
58416635,82164027,D,Paid_no_cc,19
58437682,82167436,D,Paid_no_cc,19
58346400,82085027,D,Paid_no_cc,19
58186780,81896038,D,Paid_no_cc,19
58071244,81744513,D,Paid_no_cc,19
58136699,81822149,D,Paid_no_cc,19
10039941,13759849,B,Paid_no_cc,19
58008565,81659342,D,Paid_no_cc,19
58673821,82463252,D,Paid_no_cc,19
58346400,82092349,D,Paid_no_cc,19
58166727,81862902,D,Paid_no_cc,19
58274389,81991728,D,Paid_no_cc,19
57958571,81609651,D,Paid_no_cc,19
57816112,81419278,D,Paid_no_cc,19
58601997,82386587,D,Paid_no_cc,19
58657285,82455007,D,Paid_no_cc,19
58228090,81919182,D,Paid_no_cc,19
30396418,40144597,A,Paid_no_cc,19.3824312
30396280,40146354,A,Paid_no_cc,19.48679568
57790952,81384645,D,Paid_no_cc,19.5
58398836,82131952,D,Paid_no_cc,19.5
58248129,81970502,D,Paid_no_cc,19.5
58086500,81765705,D,Paid_no_cc,19.5
58197091,81889432,D,Paid_no_cc,19.5
10017696,13730527,B,Paid_no_cc,19.5
10094343,13825069,B,Paid_no_cc,19.5
57874395,81493190,D,Paid_no_cc,19.5
58366135,82110356,D,Paid_no_cc,19.5
58093486,81766641,D,Paid_no_cc,19.5
58641427,82438595,D,Paid_no_cc,19.5
58456612,82218118,D,Paid_no_cc,19.5
58196735,81883981,D,Paid_no_cc,19.5
58522414,82279300,D,Paid_no_cc,19.5
58613421,82407439,D,Paid_no_cc,19.5
58612621,82415902,D,Paid_no_cc,19.5
58167137,81858381,D,Paid_no_cc,19.5
58469567,82236196,D,Paid_no_cc,19.5
58009111,81647854,D,Paid_no_cc,19.5
57816487,81444273,D,Paid_no_cc,19.5
58437960,82162940,D,Paid_no_cc,19.5
58437689,82162679,D,Paid_no_cc,19.5
58451412,82208858,D,Paid_no_cc,19.5
58071658,81729734,D,Paid_no_cc,19.5
58288239,81986946,D,Paid_no_cc,19.5
30343790,40090477,A,Paid_no_cc,19.770574449999998
30023037,39724352,A,Paid_no_cc,19.99674336
58624226,82422004,D,Paid_no_cc,20
58649747,82450942,D,Paid_no_cc,20
58414198,82164978,D,Paid_no_cc,20
58411177,82160093,D,Paid_no_cc,20
58338853,82079531,D,Paid_no_cc,20
58132943,81837609,D,Paid_no_cc,20
58083002,81764414,D,Paid_no_cc,20
57835463,81468261,D,Paid_no_cc,20
58384906,82136307,D,Paid_no_cc,20
57776188,81391773,D,Paid_no_cc,20
7586114,9819214,C,Paid_no_cc,20
57916708,81563026,D,Paid_no_cc,20
58598073,82392942,D,Paid_no_cc,20
57946171,81600068,D,Paid_no_cc,20
57922183,81573544,D,Paid_no_cc,20
58176631,81878580,D,Paid_no_cc,20
16563165,23408799,E,Paid_no_cc,20
58421481,82177646,D,Paid_no_cc,20
58070036,81757820,D,Paid_no_cc,20
58306739,82042464,D,Paid_no_cc,20
58632512,82437286,D,Paid_no_cc,20
58503479,82272232,D,Paid_no_cc,20
57887207,81527078,D,Paid_no_cc,20
58024310,81694702,D,Paid_no_cc,20
58567038,82354129,D,Paid_no_cc,20
58272835,81997451,D,Paid_no_cc,20
58345858,82091350,D,Paid_no_cc,20
58410985,82159790,D,Paid_no_cc,20
58158055,81864074,D,Paid_no_cc,20
58084664,81767742,D,Paid_no_cc,20
58210886,81921269,D,Paid_no_cc,20
58414250,82165049,D,Paid_no_cc,20
10000392,13711915,B,Paid_no_cc,20
9948326,13649248,B,Paid_no_cc,20
58661891,82471453,D,Paid_no_cc,20
58514149,82292348,D,Paid_no_cc,20
58532882,82309879,D,Paid_no_cc,20
58209014,81917966,D,Paid_no_cc,20
58303102,82035704,D,Paid_no_cc,20
30242596,39976574,A,Paid_no_cc,20.01532368
30315943,40058430,A,Paid_no_cc,20.24991012
29949222,39645518,A,Paid_no_cc,20.300459410000002
16600600,23453404,E,Paid_no_cc,20.4
30247961,39975161,A,Paid_no_cc,20.40262191
30221190,39952515,A,Paid_no_cc,20.48610179
58652759,82455642,D,Paid_no_cc,20.5
58239154,81953193,D,Paid_no_cc,20.5
57991947,81653853,D,Paid_no_cc,20.5
58505687,82276220,D,Paid_no_cc,20.5
57992024,81653994,D,Paid_no_cc,20.5
58180579,81885287,D,Paid_no_cc,20.5
58186953,81896331,D,Paid_no_cc,20.5
8792767,11021772,F,Paid_no_cc,20.5
57999966,81668039,D,Paid_no_cc,20.5
58514706,82293583,D,Paid_no_cc,20.5
57799263,81416938,D,Paid_no_cc,20.5
58632130,82436501,D,Paid_no_cc,20.5
57807282,81431109,D,Paid_no_cc,20.5
58544786,82333324,D,Paid_no_cc,20.5
10057389,13782018,B,Paid_no_cc,20.5
58186876,81896189,D,Paid_no_cc,20.5
58067181,81756777,D,Paid_no_cc,20.5
58335291,82073414,D,Paid_no_cc,20.5
7528090,9750848,C,Paid_no_cc,20.5
58060651,81743410,D,Paid_no_cc,20.5
